Y,Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,Dim.6,Dim.7,Dim.8,Dim.9,Dim.10
1,-0.135938563850895,-1.530103804189561,-1.7793680026570904,-0.198705235125739,-1.9305189787897017,0.32672464675506563,0.5184058621698237,-0.6176698558012309,0.21913837128899963,-0.08483191145590954
1,3.5498321988265347,1.7088633295793059,1.8249870260457906,-0.786402973588544,-0.10912341433446689,-1.9558890977012704,0.6965607375818912,1.611068373006768,0.30077961923651647,0.09398289354123865
1,2.2455049575084094,-0.6727549493525894,-1.6913433911547502,0.001444208431700132,-1.7596456141141046,0.7340281592282311,0.41963506785213317,0.8005292524802887,1.145665871036163,0.3507089112346819
0,-1.4948408308962158,0.3133706005441884,1.610211258519418,1.2800493940685929,-0.18660700533235564,-0.6652475148100115,-0.5783335406105329,0.7879431591302793,-0.8655562129703505,-0.5194292760759985
1,-2.4817577162499074,0.11549924302660344,-0.024700918075750773,-1.8738927324988568,0.0011240781198343156,1.0694154469949273,0.7250208745911965,0.649149931888551,-0.4659184978359685,-0.35120751196863564
0,0.7195791730583094,1.883225559529753,-0.5120289661986756,-0.8452108004725625,-0.6617695764999444,0.41424903212452735,-1.9426439354640004,-1.5676477340328616,-0.6545705647244817,0.11720652724717723
0,-1.0422140037495924,1.8561524133888374,0.8041736074559651,0.5688948189897592,0.6192082076313716,1.5338320233335758,1.0784909536511187,0.9662878826986381,-0.4031338596601641,-0.447753709776526
1,2.4816623958363384,0.5853539928161209,-1.786291732787821,-0.08313166921231104,1.4776716763474291,-1.2783330626025797,1.1475478614370163,-0.5593088875001639,0.43864540689869214,0.49522779261061856
1,-1.3399757748249963,1.5586485283566194,0.5482302196055066,-1.585918476090549,0.35572323829467684,-0.5535599561061416,2.2436390514152946,-0.9872675838868938,-0.8437300007412877,0.007746895024663973
1,-2.9561816631492044,0.061880019262791706,-0.0011743600322543523,-1.8821528464908022,7.266874309646966e-4,1.0154942955010775,0.720558638365049,0.7247802586785848,-0.24950823781468304,-0.3316966716445695
0,0.6314202759277915,0.9665949803173335,1.7654883859549602,1.3298510890463742,-0.057429115575043196,-0.39363220437761964,-0.5456671998003401,1.5411779612210221,-0.4886612757808177,-0.44578293315250755
0,-1.185956241275181,-0.8220959828401001,-2.024999853540305,1.9590420812289746,1.375095215820531,0.13396613848301844,-0.1560825258515429,-1.4870811731216507,-1.4545024451631503,-0.21681358535813794
0,-0.23228812159619247,-0.7083854734315888,1.0690222738196036,-1.1587134252078206,-0.6494342597530594,-0.8167236780071584,-0.9144811756635818,1.683802977371957,-0.36757989337093144,-0.3805280078436957
1,0.04859232333030511,0.02566064820492595,0.6884658058329214,-1.217273763830834,1.9857454538482429,2.1382880400014606,-0.3849042878935386,-2.170162799056877,0.17153951189552544,0.5622549340555134
0,-1.0332637616027949,1.541597589760355,1.0274012313045868,0.38340193909074427,0.5884821804034558,1.2575616696840135,1.0819472112213178,0.3222971864799245,-1.0749049043634948,-0.7345966335625176
0,-0.6313996762080548,0.13750988869296288,0.4020331187416753,-1.1183866209914455,2.332357549534949,-0.5288015988770824,2.403960780397374,-1.4333089008594841,0.6420926648066243,0.535868805516643
0,-0.3191356623808202,-2.7311371778761497,0.7493856530490817,-0.3284917000589427,-1.8678794162769172,-0.10025828291280568,0.3280132492118508,-0.30239851676891305,-0.09667288545386032,-0.1796066237708431
1,2.7250430978539084,2.516622751710579,-0.3721961170512822,-0.7384114562410994,-0.5287242426643173,0.7199848271918972,-2.0120278369216145,-0.3457283611250739,0.06746248195944375,0.38420303844559256
0,0.7504390258214702,-2.4027455905451065,0.06160425545701866,-0.5760803726562306,1.095059392963372,-0.1275652947829477,-0.5132175851417888,0.874757355429051,-0.1381203170398347,-0.1813420358997822
0,0.8871706127849203,-0.7251870826489301,0.4358698027345413,-1.0805590863615577,-0.8875275708138128,1.9936012818864688,1.911777190939035,0.9050227696512034,1.5415950360066921,0.0721264271217337
0,-0.33492542052200797,0.7753059503395429,0.07905995649001624,-1.8309324395056805,0.11410937437974368,1.514979572778584,0.8016120921585945,2.0579117016337194,0.280882721440647,-0.32205383058630804
1,-2.0913291470798496,-0.08147054172646445,0.01775063926468316,-1.9755111060343673,-0.04324439898860529,1.0362514990731924,0.7453707358619149,0.39025242149223605,-1.035554932382795,-0.5677805916711608
1,-0.8723909753539446,1.9910029302682217,1.1672620723573586,0.5125425722772587,0.7154849839340078,1.3034412551902466,0.9836595047729548,1.2191544772217402,0.07933630590383908,-0.3375566884565555
0,-0.08496035692068496,0.8615638983936856,0.7389822250185692,-2.0119663117295317,0.25185227316069525,0.969302809430581,0.6946830606938806,1.6896286506037008,0.44926405488263893,-0.3422672799507114
1,4.11060035718646,-0.08332506677805401,-1.7739467110537246,-0.46255894646051,1.341014593663477,0.4103252269678633,-0.3635540204700856,2.03959326150934,1.4308505822199955,0.11570844938164615
0,-1.1058049132501941,1.531177245023478,-0.9847142516343359,-0.6856063049030218,-0.7827674799820636,0.4895170713072553,-1.9794351552942102,-1.8186698267940953,-0.6637313580893908,0.31960483983641885
0,-1.9728450829730304,-0.953824911352127,0.695792902108004,-1.0486544844046597,-0.7391871052636592,-0.799515488371675,-0.874443500131277,1.2301555524745655,-0.3747785637335372,-0.29437865359369847
0,-0.6253283005669754,-2.483931192087476,0.44854596027758176,-0.6184085155925955,1.182369732560949,-0.653711533363481,-0.6734917859004796,0.6250225867018858,0.5096110734370504,0.059533808509469016
0,-0.40932184590095105,-2.7525283560504943,0.827082630087151,-0.36746022633744857,-1.8595778579847293,-0.15434134527624596,0.3357821366324605,-0.2680813468933521,-0.016907632518073718,-0.22233758917129692
0,-1.4467828935564941,-0.17962709344369365,-2.068034931756592,-1.0002531221859554,-0.9435143597722352,-0.3140844011475782,-0.6222736334782717,0.04056198064720673,-1.4503134738562111,-0.5403013861016167
0,-1.114371435039357,-2.605781987929677,0.6506094079764102,-0.18907030849392809,-1.837938645932673,-0.06086470558326997,0.26117037582174457,0.13105628175636275,0.6621837935648134,0.14058896403792306
0,-1.8589523301024484,-0.1908168279124835,0.6930628637241179,1.4230179220846728,-0.5422495844732662,2.038189800969927,2.1528833042545172,-0.5477466785133108,0.6396978820225654,0.048022820216464465
1,1.6299458119864192,2.170930510250245,-1.2242195707558587,-0.610547104738227,-0.3818545768255298,-1.6356942869806923,0.8996908877456254,-0.07902085286341465,-0.4917399428192913,0.09382977027362358
1,-3.455546611228367,1.9402039862689735,1.0880072269633927,2.0412332613257407,0.23678829423977898,-1.6039761091150728,-1.5777078274842975,0.33637750232519675,4.272376793482528,-1.6716814777830893
0,-0.09217467926652771,-1.2943271368739713,-1.943332317421037,-0.5453732542257794,1.135707205468651,-0.2661853268633445,-0.5087189041546811,0.496997652837808,0.8523924576843276,0.11148043214986335
1,-0.5154727703768015,1.961793920199078,0.986452777676115,-1.646244459628985,0.5040034564999414,-0.6489232117635195,2.2096361524448254,-0.24712346782253983,0.0010293487177569052,0.088499860087913
0,-0.90457113382447,1.6483801127462516,-0.9040680590259483,1.4392012013645592,-0.2225927401829133,-0.1899617989059239,-0.4012266282350981,0.5849438860583687,-0.49021225448775685,-0.36646269151793714
0,0.29970636769778375,1.9516593378985971,-1.116000577596992,-0.6673257242075861,-0.3877424649699576,-1.926736041463053,0.8858193230171086,-0.47698479283340944,-0.329805206611049,0.08272568062642909
0,-0.9906756643247416,2.377495188090637,1.1714314663276828,-0.13215622473408686,0.13705565736463698,-3.347390454007592,-0.3899707836287287,-0.0752348320358299,4.619684061360839,-1.1910749693633038
0,-0.7349892574788549,-2.56109782245717,-0.13482563787674579,-0.42633641220878443,1.0667420161013292,-0.21564607742371983,-0.6426572783223701,0.8022528942710607,0.2315551895609558,0.17314643651593564
0,0.5079088399561515,2.2506399464981923,-0.9835500607230317,-0.6232842637559058,-0.3023495719626263,-1.9259939300853814,0.8641741311379688,-0.06420011800241113,0.28629410142226325,0.24267294699094358
0,0.7156382428472032,0.06881194647189463,-1.6428873628095546,-0.20022012813482698,1.426872802739112,-1.7543088449116278,1.080069538123226,-1.4294347045459213,0.17189251022933064,0.4225399705143482
1,-1.3598856031438007,-0.10634610307705099,1.0694537019937,1.3436215692486861,-0.3697309597679767,-0.4493322145631402,-0.5416203539585668,-0.218356556440643,-2.404273770086948,-0.6880315848665676
0,-0.9735115759149587,1.5965814922120225,-1.1164976306567325,-0.7066696253382134,-0.4386224147726961,-2.164967533742518,0.8377130562556344,-0.923892371170621,-0.44713483505074797,0.07886837308816304
1,1.4655534060130604,-0.9126948764414125,1.5587919088228537,-0.4528534458308951,1.283534848001395,0.21375106450262843,-1.958273789848272,-1.9158994572313628,-0.12323438997698828,0.4982879473861897
0,0.4797394582784541,2.2929288026193086,1.3056978933319612,0.4598496749911959,0.7723769131914314,1.4532512509682984,1.0654137622086055,1.586442208650015,0.11455149858219753,-0.48178669946185626
0,-2.3543564500707204,-0.9599249952235854,0.7521271637414686,-1.0654823767108288,-0.7265490924661947,-0.8615516740156379,-0.8652433816710895,1.2930151168312072,-0.13540361461798034,-0.29123720986392376
1,-2.9003380606295712,1.5587776216903177,1.0490647430312574,-1.6162753564844823,0.11274259563691708,1.778140607623245,-0.6270529147873511,-1.323493507763478,0.26369214667057966,0.4197506894456882
0,-1.9839455045841772,-1.6824308860949457,-0.1375929142186393,-1.0129651442699223,-1.1336348342616231,1.7998639641482166,1.8458999338645965,-0.4962700972307747,0.4933844806896882,0.08164267860797463
1,-0.4016274410611429,0.2327677987312012,-1.9267138270905704,-1.0089058148674428,-0.8584655363149795,-0.11496690725649232,-0.5460383914857558,0.8665037240804089,-0.8435017560224756,-0.5669211982336844
1,0.40194694624649757,1.7764345366950782,-0.4773972542955111,-0.8848359772057122,-0.6753880233550845,0.3535928593088971,-1.937005596950441,-1.5916605083896984,-0.6359953204396442,0.06424706537241895
0,-0.5123463858137216,0.49515899044117234,0.516484074730245,-2.0420558189818174,0.1393366554604073,0.9835232818787014,0.7326810636247415,1.0995638159634429,-0.3165558262272912,-0.5209376942269632
0,-1.7030786685571953,1.7729409992845795,0.8764188695865917,-1.6140318499095236,0.46604107368524855,-0.7565664682883941,2.198671865270043,-0.5597718143738221,0.061369500244441766,0.15166036804906724
0,-4.391834733914738,0.47983306199831066,-0.04431385298566204,0.18349675041572358,-0.511794782912437,-1.3469015337446588,-1.2607077688543395,3.8045304188143696,0.13433858148420186,11.063140104694142
0,-1.5582049318324305,-1.2670885545246824,-0.35849748533566805,-1.3188428207822156,1.9529905403930379,1.2755249865695677,0.8676503473407121,0.4088975771157693,0.9938495095110039,0.27619030191912175
1,1.2248024070759456,-2.242131102927109,0.549917140191965,-0.6922062988550711,1.212350629775853,-0.45834456259628814,-0.5897789852715466,0.8290460760245304,0.11411162023593013,-0.168566275599429
1,1.1283146017433174,-0.9000159755347567,-0.06546778412570585,-1.4132884347970316,2.0369228769512073,1.4273088259270548,0.8688185033143622,0.8423610734964092,0.642177594826428,0.11761862423425876
1,-1.4520056168044062,-0.12780298914119442,0.9093371329730403,1.336893444601824,-0.499869648279627,1.904373996613997,2.1672164826718774,-0.7308042302264574,0.534400901515686,-0.059697600135127066
1,-0.9109389211378657,-0.231170550882591,-1.598483657098369,1.9645311735749877,1.5687388464024732,0.02396943642513985,-0.16075714813050973,-0.6752257996034801,-0.09102459163241183,-0.00883161874290778
0,-1.789374695402193,-0.2742221846480616,0.6954013596001876,1.3972073491385466,-0.5592893486643924,1.9761289455125965,2.150417918785472,-0.9082807425756023,0.2789270105486882,-0.013633730807940949
1,-1.107450727687843,0.0026699557835824133,0.4864189477044069,1.0308184934015727,2.4941132154750507,1.4388818069248552,1.1804753969374477,-0.17094676994739363,0.38764930732567926,0.04749385634961925
1,-0.45412651276179666,-1.2324799795223722,-0.08835924887275659,-0.981912381992859,-1.061195487017313,2.094026787940203,1.9088766617142463,0.2597559425811304,0.8278892982288691,0.07908081844624266
0,-2.725283997605301,0.9989784866821103,-1.473424883646357,1.509955735941777,-0.43022112975183646,-0.1357917634765015,-0.37024192309105136,-0.2930683757532073,-1.3389906204859316,-0.4427114782239855
1,-0.05831115636660463,1.5589312379898013,-0.9041473352577089,-0.7474605540515007,-0.7806375138539954,0.5247497856647877,-1.972182667554133,-1.9155446194664953,-1.1325863954794806,0.18213487020143923
0,0.7959726930720932,-1.2282257646939667,0.6604205227808773,1.8978310344525169,1.590898515637688,0.09644698501189726,-0.27658360062482074,0.11116081001316709,-0.9114093001740514,-0.21112537603737064
0,-2.2031935299115153,0.24695203460087847,0.31294257156678107,-1.9868282971976015,0.0777014018732619,0.9252564360782549,0.7421149158016058,0.9391004600437023,-0.05952208319750758,-0.4406038493277893
0,4.712333179758675,1.3543370638539753,-1.1693140155919624,-0.1236139602312197,1.7185691839087487,-1.3453500378010597,1.0709960966567702,0.29989871520850286,1.2730065396412107,0.6630690943465283
0,-1.1097459479668121,-1.6725434869617535,0.8111723541111414,1.8033209764721,1.5590494332995335,-0.3830998469428799,-0.3412103269610001,-0.6915359830632447,-0.9777591615630102,-0.2311217913538761
1,2.4619264878716773,-0.6309079435124676,-1.3707244759893618,-0.15044654769673094,-1.706391251081491,0.5108290059715356,0.47917328290402217,0.516260009621863,1.0870448629963003,0.13410184157592056
0,-2.1244824176110884,0.0971884525156351,1.4023774439819374,1.3065600637270989,-0.2591191370140009,-0.642919115416572,-0.55805823430729,0.4352895796699123,-1.1884174045342262,-0.5545984154800634
1,-0.8877743810790156,-1.4733131344740367,-1.7627250349067796,-0.14497180992091732,-1.900820934294432,0.28524988009882896,0.4834427095711148,-0.2825166423269081,0.8689886260234906,0.09212518615952033
1,-0.47669307398706645,-1.6913047098565854,-2.0966156189922542,-0.0964672717671424,-2.0086742585009283,0.45414819745752905,0.4922440929524023,-0.858247721841077,-0.1499434364255225,0.002977838622077381
1,-0.6613617304061541,1.351532343107145,-1.0352863887581225,-0.7475195658743856,-0.8390908382342885,0.5114598435549128,-1.9565544145509532,-2.1721211914565184,-1.3509030088123124,0.13325707264063233
1,-1.8087289613618083,1.3701412856437416,-1.0945401371821168,1.4287342201166013,-0.30506995050960706,-0.22083652527546532,-0.342993316800817,0.0664541085577864,-0.8670147523870887,-0.4852892538283678
1,-1.3616351998176852,0.31282460012679575,-1.8032531477911753,-0.9413166601604759,-0.7920757330373581,-0.35871192781105476,-0.6515681336849962,0.7733025790929289,-0.2572508899790037,-0.27518922679094737
0,-1.5906484941952401,0.21912694589253562,-1.8938506426721782,-0.9316557202689532,-0.8258137934189783,-0.2910763228385924,-0.6455533970902417,0.9291592524209132,-0.2227350141996283,-0.2841094035640961
0,-0.6641162162272396,-2.3571718288109196,-0.07065721868960441,0.10624891891121467,-1.9225202851512224,0.6828734034556305,0.34775630994910073,0.9789996522281366,0.8556481625837016,0.35497578124484497
1,1.1532810257258794,-1.0286012138882654,1.1527069288176939,-0.40016861133072945,1.5520974793670794,-2.3528486288113104,0.848839084942757,-1.2961986746316116,-0.25366569819133633,0.30080735377186596
0,0.8004263688855437,2.510387269542822,1.2095540783566634,-1.570318292999426,0.6475842231086806,-0.6113016253478579,2.1397750060833003,0.1890312731363425,0.49175645433791126,0.3350046233512442
1,-1.2438329697716684,-1.4416742795780584,1.3246907066823037,2.220605748516298,-1.3373144165497817,0.13766686976795023,0.5641068541923632,-0.5517794144219423,0.03384468687189079,-0.01655160112473881
1,-0.9253743662077124,1.2287030605957618,-1.191158387441281,1.3814299051936787,-0.36725062337662295,-0.13741944901831704,-0.3174186097141927,-0.38130932103668613,-1.797488651654138,-0.6862990329979901
0,0.12629511316522415,-1.3767116373617045,1.4303790144722246,2.1181306406017253,-1.3346787250493772,0.22139029147625708,0.6281138133811588,-0.6105480308671553,-0.5155340726146704,-0.2728524135147996
1,-1.9627067763568737,-2.7021401525976967,0.4317944763123789,-0.09156055435466932,-1.8787774091516267,-0.013592813567310262,0.2387027770041246,0.08958298090194251,0.7905912467205051,0.2860544761690505
0,-0.249469583585348,0.5751635185883353,-1.8474563540905176,-0.8798004154070842,-0.7601253069981027,-0.15840882235546463,-0.6529421204290752,1.0645407185161844,-0.29061986267464957,-0.21186422317119608
1,1.0928620433131673,-1.0363244518545796,1.4147055924422987,0.0405907909393125,-1.4393163420765014,-1.6773469933028455,1.75240406152887,-1.266599234549039,0.2138334432678305,0.4492558500505232
0,3.6295578334183314,0.9009162275193592,-1.2991072465177063,2.01712457808109,1.7831056778878798,0.6297680961799204,-0.12264963675684956,1.0804184050960974,0.4705196300207301,0.05781129175196344
0,-1.1522275649563254,0.2950400517787549,0.3772111414694055,-2.046990490289917,0.07983139068057678,0.9647275028650888,0.7706771202969968,0.7411956133343393,-0.5835203775178991,-0.5996756259254297
1,5.029363627312048,1.535053181299453,-0.7699521329504678,0.35847024892018536,-1.574699021105837,2.031009517421495,-0.7662132971612984,-0.8104231051648048,1.430098803387368,1.0119166308903491
1,-1.7405842298690393,-2.8886840552362893,0.10137803857295682,-0.5739457671890033,1.0545601430561118,-0.6196788605101009,-0.662072204090659,0.11910721909481008,0.004090568553067224,0.02186366003225338
1,-2.083355209768904,1.872192876820907,1.1485804215520252,-1.5283801804738708,0.1944105460545566,1.8759011362162186,-0.7374175768545801,-0.6064336677770987,0.811139644756921,0.6951592217371183
1,-0.9662938172838413,0.4744518230213154,-1.4666118741496472,-1.0418533800621057,-0.7097411602747663,-0.4844062178676012,-0.6468900331952606,1.125012944842863,0.1739248499547147,-0.33556325690638983
1,1.050753025154677,2.1702194397050167,-1.1213810953798378,-0.6033628047051869,-0.3504322032896542,-1.7661277190704867,0.8462574425708959,0.052673565011626046,-0.06684133705985043,0.21618563877661875
0,0.33205483584042533,0.5852415701171819,2.0666525318836615,-1.0039156533979634,-0.6069912345123828,-0.05916370192814973,-2.161123867384401,-1.1135992777256345,-0.8718839949569448,0.020096467263857803
1,-0.30434874606071605,1.4762084732380103,-1.234509183273654,-0.7203899312622042,-0.49436272965611533,-2.074253554529115,0.8412931037989969,-1.2405601990428143,-1.175846419152777,-0.03815053563857323
1,-1.569344391323391,0.2670529281386601,-1.597750927650062,-1.0419123918849906,-0.7681944846550598,-0.49769615997747596,-0.6312617801920812,0.8684363728528386,-0.04439176337811671,-0.3844410544671967
1,-1.6637439247061276,1.6934281065724803,0.9219208361265221,0.5556133397876727,0.6266447109409409,1.2813117730501211,0.9665225943465726,0.6692765125988849,-0.4051014615128478,-0.3306126130230795
0,0.8765350198399989,-1.1535701048763147,0.8708430523913738,-0.3188395151076929,1.4824376797058196,-2.190149504273849,0.8492535345651683,-1.3088612315356796,-0.4507483116519493,0.3497661300813753
0,-0.1372793297015638,-2.4315934675296385,0.4597703639197546,-0.6206271194559178,1.1884958356744622,-0.6143348052664447,-0.6773870947123279,0.61820823677129,0.3509120898900201,0.04184587972900418
1,2.8272097865729098,-0.39857494522499504,1.51334976827408,0.10727744941023427,-1.320249949405538,-1.3617173878442692,1.8079469945425073,-0.32305438894060745,0.8347106300336206,0.5386362003865717
0,-1.470305824843385,1.5385773721062044,-0.7903171853528909,-0.7548369738863329,-0.7456651754334943,0.3572678604626168,-1.9692293765410036,-1.623892931887315,-0.25303721575205546,0.28282331435899427
1,-0.7084073884772585,1.9107246167347522,0.8951316960118749,0.5768741460730299,0.6468853937501238,1.546154797357989,1.0042764115715557,1.3894678266367069,-0.1517347549230538,-0.3436974851705264
0,1.7980750345861198,0.47534609954681034,-0.9202095899807838,0.23218621679061394,-1.771465877189745,1.5675624907060073,-0.8250295527535226,-1.8687609385683432,0.8805784082088014,0.8477194282305807
0,-2.730454466589104,1.586632874715516,0.9003137651542072,-1.5482415630061976,0.09212552581594159,1.9324502587871077,-0.6408607273096099,-1.1005459606258896,0.2775201149375331,0.4976611101412399
1,-0.43299883480754736,1.7218059000233812,0.5313645459601111,0.5788137948764436,0.52643581644577,1.8389133934653308,1.1400585632035085,1.1394924615489703,-0.917699697407885,-0.6056378606062832
0,3.9053000956565374,-4.2226082083808184e-4,2.486196638057936,-0.08178552796968831,-1.4411058587614487,0.9159517219435169,-1.0470205126313947,-0.7022211975767032,1.4505630784285908,0.7202700770070758
